# Sampling Time
Ts = 0.5

# Control Signals: v in m/s | omega in °/s
# 6m straight
0.5, 0
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
# 50° turn right
0.5, 25
0.5, 25
0.5, 25
0.5, 25
# 11m straight
0.5, 0
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
# 125° turn left
0.5, -25
0.5, -25
0.5, -25
0.5, -25
0.5, -25
0.5, -25
0.5, -25
0.5, -25
0.5, -25
0.5, -25
# 5m straight
0.5, 0
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
# 162.5° turn right
0.5, 25
0.5, 25
0.5, 25
0.5, 25
0.5, 25
0.5, 25
0.5, 25
0.5, 25
0.5, 25
0.5, 25
0.5, 25
0.5, 25
0.5, 25
# 3m straight
0.5, 0
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
# 50° turn right
0.5, 25
0.5, 25
0.5, 25
0.5, 25
# 11m straight
0.5, 0
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
# 112.5° turn left
0.5, -25
0.5, -25
0.5, -25
0.5, -25
0.5, -25
0.5, -25
0.5, -25
0.5, -25
0.5, -25
0.5, -25
# 3m straight
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
# 37.5° turn left
0.5, -25
0.5, -25
0.5, -25
# 3m straight
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
# 125° turn right
0.5, 25
0.5, 25
0.5, 25
0.5, 25
0.5, 25
0.5, 25
0.5, 25
0.5, 25
0.5, 25
0.5, 25
0.5, 25
0.5, 25
# 2m straight
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
# 75° turn right
0.5, 25
0.5, 25
0.5, 25
0.5, 25
0.5, 25
0.5, 25
# 3m straight
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
# 45° turn left
0.5, -25
0.5, -25
0.5, -25
0.5, -25
# 2m straight
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0  
# 110° turn right
0.5, 22
0.5, 23
0.5, 22
0.5, 23
0.5, 22
0.5, 23
0.5, 22
0.5, 23
0.5, 20
0.5, 20
# 5m straight
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
# 100° turn left
0.5, -25
0.5, -25
0.5, -25
0.5, -25
0.5, -25
0.5, -25
0.5, -25
0.5, -25
# 7m straight
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
# 210° turn left
0.5, -22
0.5, -23
0.5, -22
0.5, -23
0.5, -22
0.5, -23
0.5, -22
0.5, -23
0.5, -22
0.5, -23
0.5, -22
0.5, -23
0.5, -22
0.5, -23
0.5, -22
0.5, -23
0.5, -30
0.5, -30
# 7m straight
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
# 125° turn left
0.5, -25
0.5, -25
0.5, -25
0.5, -25
0.5, -25
0.5, -25
0.5, -25
0.5, -25
0.5, -25
0.5, -25
# 5m straight
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
# 110° turn right
0.5, 22
0.5, 23
0.5, 22
0.5, 23
0.5, 22
0.5, 23
0.5, 22
0.5, 23
0.5, 20
0.5, 20
# 3m straight
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
# 75° turn right
0.5, 25
0.5, 25
0.5, 25
0.5, 25
0.5, 25
0.5, 25
# 9m straight
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
# 90° turn left
0.5, -22
0.5, -23
0.5, -22
0.5, -23
0.5, -22
0.5, -23
0.5, -22
0.5, -23
# 4m straight
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
# 90° turn left
0.5, -22
0.5, -23
0.5, -22
0.5, -23
0.5, -22
0.5, -23
0.5, -22
0.5, -23
# 5m straight
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
0.5, 0 
# 180° turn left
0.5, -22
0.5, -23
0.5, -22
0.5, -23
0.5, -22
0.5, -23
0.5, -22
0.5, -23
0.5, -22
0.5, -23
0.5, -22
0.5, -23
0.5, -22
0.5, -23
0.5, -22
0.5, -23
